opening,count,avg_cpl,top1_pct
Pirc Defense...4.Nf3 Bg7 5.O O O O,31,58.32258064516129,41.935483870967744
Reti Opening Polish Defense 2.e4 Bb7 3.Bxb5 Bxe4,31,110.2258064516129,29.03225806451613
Sicilian Defense Open Scheveningen Variation 6.Be3 Be7 7.f4,31,49.774193548387096,32.25806451612903
Reti Opening Quiet System...3.b4 Bg7 4.Bb2 O O,31,53.064516129032256,35.483870967741936
Reti Opening Kingside Fianchetto Variation 2.g3 Bg7 3.Bg2,31,52.61290322580645,41.935483870967744
Queens Pawn Opening...3.Bg2 Bg7 4.Nf3 Nd7,31,38.70967741935484,22.58064516129032
French Defense Normal Variation 2...b6 3.Nf3 Bb7,31,570.8709677419355,32.25806451612903
Reti Opening Kings Indian Attack Symmetrical Defense...4.O O d6 5.d3 O O,31,42.645161290322584,45.16129032258064
Benoni Defense Modern Classical Variation,31,106.19354838709677,25.806451612903224
Benoni Defense 3.d5 g6 4.Nc3 Bg7 5.e4,31,42.774193548387096,32.25806451612903
Benoni Defense Modern Classical New York Variation...9.Bd3 a6 10.a4 Nbd7 11.O O,31,374.741935483871,35.483870967741936
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6,31,675.0322580645161,25.806451612903224
Vienna Game Max Lange Paulsen Variation...4.Bg2 Bc5 5.d3 d6,31,57.54838709677419,32.25806451612903
Slav Defense Exchange Symmetrical Line 7.e3 e6 8.Bb5,30,99.7,26.666666666666668
Queens Pawn Opening Krause Variation 3.e3 Nf6 4.c4 cxd4 5.exd4,30,436.8333333333333,30.0
Giuoco Piano Game...5.d3 O O 6.h3 d6 7.c3,30,72.2,33.33333333333333
Kings Indian Defense Samisch Normal Defense 6.Be3 a6 7.Nge2 Nbd7 8.Qd2,30,351.76666666666665,40.0
Queens Pawn Opening Zukertort Variation...3.e3 Bg4 4.c4 e6,30,154.16666666666666,46.666666666666664
London System 3...c5 4.e3 cxd4,30,89.46666666666667,30.0
Bishops Opening Berlin Spielmann Attack 4...c6 5.Nf3,30,399.56666666666666,36.666666666666664
French Defense Advance Variation 3...c5 4.c3 Ne7 5.Nf3,30,104.3,33.33333333333333
French Defense St George Three Pawn Attack,30,350.5,40.0
Sicilian Defense Open Classical Variation 6.f4,30,712.7,33.33333333333333
Queens Pawn Opening Krause Variation 3.dxc5,30,141.23333333333332,36.666666666666664
Bishops Opening Berlin Vienna Hybrid Variation 4...Bb4 5.Nf3,30,37.6,36.666666666666664
Scandinavian Defense Mieses Kotrc Main Line 4.Nf3 Nf6 5.Bc4 Bg4,30,51.333333333333336,36.666666666666664
Kings Gambit Accepted Kieseritzky Kolisch Defense,30,106.53333333333333,36.666666666666664
Closed Sicilian Defense Grand Prix Attack...5.d4 cxd4 6.Nxd4 Bg7,30,671.8,50.0
English Opening Kings English Variation 2.d3,30,1510.3,30.0
Closed Sicilian Defense Grand Prix Attack 3...d6 4.Nf3 Nf6,30,23.866666666666667,50.0
Three Knights Opening 3...d6 4.d4 Bg4,30,691.8333333333334,16.666666666666664
Modern Defense with 1 d4...3.Bf4 d6 4.e3 Nf6 5.Be2,30,382.6666666666667,30.0
Alekhines Defense Normal Variation 3.d4 d6 4.c4 Nb6 5.Nf3,30,112.43333333333334,43.333333333333336
Sicilian Defense Canal Attack 3...Nc6 4.d4,30,45.46666666666667,43.333333333333336
Kings Indian Attack Yugoslav Variation 3.Bg2 Bg4 4.O O,30,76.06666666666666,36.666666666666664
Pirc Defense Czech Defense 4.Nf3,30,71.73333333333333,40.0
Kings Gambit Accepted,30,124.53333333333333,23.333333333333332
Pirc Defense Czech Defense 4.f4 g6 5.Nf3,30,63.833333333333336,46.666666666666664
Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7 4.d4,30,43.13333333333333,33.33333333333333
Four Knights Game Spanish Variation Classical Variation 5.O O O O,30,478.6333333333333,23.333333333333332
Alapin Sicilian Defense 2...e5 3.Nf3 Nc6 4.d4,29,139.31034482758622,41.37931034482759
Nimzowitsch Larsen Attack Symmetrical Variation 2.Bb2,29,88.03448275862068,27.586206896551722
Indian Game 2.Bf4 c5 3.e3,29,58.58620689655172,48.275862068965516
Caro Kann Defense Accelerated Panov Open 3.d4,29,155.3793103448276,34.48275862068966
Sicilian Defense McDonnell Attack 2...g6 3.Nf3,29,991.3103448275862,34.48275862068966
Reti Opening Kingside Fianchetto Variation 2.g3 Bg7,29,389.7586206896552,34.48275862068966
Ruy Lopez Opening Fianchetto Defense 4.d4 exd4 5.Nxd4,29,157.0344827586207,31.03448275862069
Kings Indian Defense Normal Variation...8.O O exd5 9.exd5 Bg4 10.h3,29,135.72413793103448,31.03448275862069
Caro Kann Defense Accelerated Panov Open 3.Nc3,29,63.03448275862069,37.93103448275862
English Opening Kings English Nimzowitsch Variation 2...Nc6 3.d4 exd4 4.Nxd4,29,118.93103448275862,37.93103448275862
English Opening Four Knights Nimzowitsch Variation 4...Bc5,29,138.55172413793105,34.48275862068966
Caro Kann Defense...3.exd5 cxd5 4.Ne5 Nf6 5.d4,29,71.10344827586206,27.586206896551722
Kings Fianchetto Opening Reversed Alekhine Variation,29,89.3103448275862,34.48275862068966
Pirc Defense Czech Defense 4.f4,29,33.758620689655174,44.827586206896555
Old Benoni Defense Semi Benoni Variation Blockade Variation 4.c4,29,145.82758620689654,48.275862068965516
Kings Indian Attack 2...Nc6 3.Bg2,29,89.24137931034483,44.827586206896555
Ruy Lopez Opening Classical Defense 4.O O,29,104.44827586206897,44.827586206896555
Kings Indian Defense Semi Classical Variation,29,53.172413793103445,31.03448275862069
Queens Gambit Accepted Classical Steinitz Variation Exchange Variation 7.exd4 Be7 8.Nc3 O O,29,479.9655172413793,37.93103448275862
Sicilian Defense Open...4.Nxd4 d6 5.Nc3 g6,29,395.44827586206895,34.48275862068966
Benoni Defense Modern Variation 4.Nc3 exd5 5.cxd5 d6,29,382.0344827586207,10.344827586206897
Indian Game East Indian Colle System 4...O O 5.O O,29,29.75862068965517,44.827586206896555
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.c3 Bg7,29,379.7931034482759,27.586206896551722
Ponziani Opening Jaenisch Counterattack 4.d4 Nxe4,29,1477.103448275862,31.03448275862069
Giuoco Piano Game Evans Accepted McDonnell Defense Main Line,29,68.34482758620689,55.172413793103445
Bishops Opening Berlin Vienna Hybrid Variation 4...d6,29,132.6206896551724,17.24137931034483
Scotch Game Goring Gambit Declined...6.cxd4 Bg4 7.Be2 O O O,29,413.62068965517244,31.03448275862069
Owens Defense 2.d4 Bb7 3.Bd3 Nf6,29,82.62068965517241,37.93103448275862
Closed Sicilian Defense,29,1059.1724137931035,27.586206896551722
Alekhines Defense Exchange Variation,29,382.3103448275862,48.275862068965516
Indian Game...4.f4 d6 5.Nf3 O O,29,41.03448275862069,44.827586206896555
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 Bf5 6.Bd2,28,449.89285714285717,39.285714285714285
Indian Game Spielmann Indian Pseudo Benko Variation,28,54.785714285714285,42.857142857142854
Bishops Opening Berlin Defense 3.d3 c6,28,120.5,32.142857142857146
French Defense Kings Indian Attack,28,113.35714285714286,32.142857142857146
Indian Game Black Knights Tango 3.Nf3 e6 4.g3 Bb4,28,66.25,53.57142857142857
Grunfeld Defense Three Knights Variation...6.cxd5 cxd5 7.Bf4 Nc6,28,77.25,28.57142857142857
Sicilian Defense Open Lowenthal Variation 5.Nf3,28,35.464285714285715,57.14285714285714
Caro Kann Defense 2.Nc3 d5 3.f4,28,705.25,35.714285714285715
Ruy Lopez Opening Morphy Defense Neo Arkhangelsk Variation 6.c3,28,783.0,25.0
Sicilian Defense Delayed Alapin Variation 3...Nf6,28,114.32142857142857,28.57142857142857
Caro Kann Defense Advance Tal Variation,28,93.0,50.0
Queens Pawn Opening Chigorin Variation...3.Bf4 c5 4.e3 cxd4 5.exd4,28,88.39285714285714,46.42857142857143
Benoni Defense 3.e3 e6 4.Nc3,28,77.21428571428571,10.714285714285714
Queens Pawn Opening Chigorin Variation 2...c6,28,228.0,21.428571428571427
Modern Defense Gurgenidze Variation 3.Nf3 d5,28,57.464285714285715,42.857142857142854
Alapin Sicilian Defense 2...Nf6,28,397.42857142857144,46.42857142857143
Pirc Defense...5.O O O O 6.c3 Nbd7 7.Re1,28,48.785714285714285,32.142857142857146
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 d5 4.Bb5,28,72.35714285714286,35.714285714285715
Ruy Lopez Opening Old Steinitz Defense 4.d4 exd4 5.Nxd4,28,87.07142857142857,46.42857142857143
Queens Gambit Declined Marshall Defense...4.e4 Nf6 5.Nc3 e6,28,109.25,42.857142857142854
Italian Game Traxler Bishop Sacrifice Line 5...Ke7 6.Bb3,28,663.3214285714286,39.285714285714285
Indian Game Spielmann Indian Variation...4.Nc3 d6 5.e4 exd5 6.exd5,28,82.28571428571429,35.714285714285715
Indian Game Spielmann Indian Variation...4.Nxd4 d5 5.Bg2 e5,28,109.85714285714286,17.857142857142858
Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3 d6 4.Bb5,28,90.57142857142857,32.142857142857146
Slav Defense Exchange Variation 3...cxd5 4.Nf3 Nc6 5.Nc3,28,71.75,35.714285714285715
Queens Pawn Opening Accelerated London Steinitz Countergambit 3.e3 cxd4 4.exd4 Nc6,28,45.25,35.714285714285715
Birds Opening 1...Nf6 2.Nf3 g6 3.g3 Bg7 4.Bg2,27,35.074074074074076,37.03703703703704
Nimzowitsch Defense Declined 2...Nf6,27,827.2962962962963,37.03703703703704
Queens Pawn Opening Symmetrical Variation 3.c3 c6,27,88.0,29.629629629629626
Nimzowitsch Defense Declined Williams Variation,27,108.74074074074075,37.03703703703704
Giuoco Piano Game Main Line Giuoco Pianissimo Variation,27,102.5925925925926,22.22222222222222
Queens Pawn Opening Krause Variation 3.e3 Nf6,27,83.37037037037037,48.148148148148145
Vienna Game Falkbeer Variation 3.d4,27,1010.8888888888889,37.03703703703704
French Defense Exchange Variation 3...exd5 4.Nf3 Nc6 5.c3,27,110.48148148148148,29.629629629629626
English Opening Anglo Indian Defense 2.g3 g6 3.Bg2 Bg7,27,40.592592592592595,18.51851851851852
Pirc Defense Classical Variation,27,104.92592592592592,33.33333333333333
Closed Sicilian Defense Grand Prix Attack...6.Nxd4 Nxd4 7.Qxd4 Nc6,27,429.8888888888889,25.925925925925924
Closed Sicilian Defense Traditional Line 3.Nf3 d6 4.Bb5 Bd7,27,354.0740740740741,59.25925925925925
English Opening Anglo Indian Queens Knight Variation...4.d4 Bf5 5.g3 Bg7 6.Bg2,27,419.2962962962963,18.51851851851852
Queens Gambit Declined Catalan Opening 4...g6 5.Bg2 Bg7 6.O O,27,761.1851851851852,25.925925925925924
Scotch Game Goring Gambit Declined 5.exd5 Qxd5 6.cxd4 Bg4,27,40.22222222222222,51.85185185185185
Indian Game East Indian London System...5.h3 Nbd7 6.Be2 O O 7.O O,27,36.77777777777778,25.925925925925924
Philidor Defense 3.Bc4 Be7 4.d4,27,429.55555555555554,44.44444444444444
Modern Defense Three Pawns Pterodactyl Defense 4.c3,27,54.407407407407405,48.148148148148145
Pirc Defense Classical Schlechter Variation 5...O O 6.Be3,27,97.11111111111111,29.629629629629626
Caro Kann Defense Euwe Attack 2...d5,27,46.03703703703704,33.33333333333333
Italian Game 3...d6 4.O O,27,488.9259259259259,25.925925925925924
Reti Opening Nimzo Larsen Double Fianchetto Attack,27,68.81481481481481,25.925925925925924
Caro Kann Defense Accelerated Panov Open 3.Nf3,27,455.55555555555554,40.74074074074074
Sicilian Defense OKelly Variation,27,133.03703703703704,18.51851851851852
Alapin Sicilian Defense 2...d5,27,74.66666666666667,33.33333333333333
Alapin Sicilian Defense 2...g6 3.d4,27,61.666666666666664,40.74074074074074
Caro Kann Defense Advance Variation...4.Be3 e6 5.Nd2 Nd7 6.Ngf3,27,91.18518518518519,29.629629629629626
Sicilian Defense French Variation 3.g3 a6 4.Bg2,27,62.148148148148145,33.33333333333333
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...Bc5 6.O O d6,27,1471.4074074074074,29.629629629629626
Caro Kann Defense Main Line 4...Nf6,27,90.66666666666667,44.44444444444444
Kings Indian Defense Normal Variation 4.Nf3 O O,27,53.25925925925926,14.814814814814813
French Defense Advance Steinitz Variation 4...Nc6 5.Nf3 Bxc5,27,122.48148148148148,18.51851851851852
Alapin Sicilian Defense...3.d4 cxd4 4.cxd4 d5,26,60.26923076923077,53.84615384615385
Modern Defense Standard Two Knights Small Center Variation,26,99.38461538461539,34.61538461538461
Pirc Defense Classical Quiet System 5...O O 6.O O,26,56.07692307692308,38.46153846153847
Kings Gambit Declined Falkbeer Accepted Staunton Rubinstein Variation,26,123.73076923076923,42.30769230769231
English Opening Anglo Indian Kings Indian Defense 3.b4 Bg7 4.Bb2 O O,26,816.3846153846154,42.30769230769231
Indian Game Spielmann Indian Variation 3.dxc5,26,193.57692307692307,26.923076923076923
Scandinavian Defense Modern Marshall Variation 4.c4 Nb6 5.Nf3 Bg4,26,108.96153846153847,42.30769230769231
Pirc Defense Modern Defense Geller System...3.Nc3 e5 4.Bc4 Be7,26,63.11538461538461,38.46153846153847
Sicilian Defense Kramnik Variation 3...Nc6 4.Nc3 e5,26,83.42307692307692,38.46153846153847
Four Knights Game Glek Variation 4...Bc5 5.Bg2 d6 6.O O,26,388.2307692307692,38.46153846153847
Sicilian Defense Staunton Cochrane Variation...3.Nc3 g6 4.d3 Bg7,26,95.61538461538461,38.46153846153847
Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 a6 4.e3,26,26.846153846153847,50.0
Giuoco Piano Game Center Attack...9.exd5 Nxd5 10.O O O O,26,387.5,65.38461538461539
Queens Pawn Opening Zukertort Variation 2...c6 3.e3 Bg4 4.c4,26,670.9230769230769,34.61538461538461
Queens Pawn Opening Zukertort Variation 2...e6,26,142.73076923076923,34.61538461538461
Birds Opening Dutch Variation 2.e3,26,487.7307692307692,26.923076923076923
London System 3...c6 4.e3 Bg4 5.Nbd2,26,57.11538461538461,34.61538461538461
Nimzowitsch Defense Kennedy Paulsen Attack,26,88.92307692307692,46.15384615384615
French Defense Exchange Variation 3...exd5 4.Nf3 Nf6 5.Bg5,26,64.76923076923077,30.76923076923077
Reti Opening 1...d5 2.e3,26,94.07692307692308,30.76923076923077
Nimzowitsch Larsen Attack 1...e6 2.Bb2,26,56.88461538461539,23.076923076923077
Kings Pawn Opening St George Defense 2.d4 b5 3.Bd3 Bb7 4.Nf3,26,206.6153846153846,38.46153846153847
Queens Pawn Opening Horwitz Defense 2.c4 c5 3.d5 exd5 4.cxd5,26,487.2692307692308,34.61538461538461
Scotch Game Dubois Reti Scotch Gambit Janowski Defense,26,463.03846153846155,46.15384615384615
Ruy Lopez Opening Berlin Rio Gambit Accepted 5.Re1,26,469.2692307692308,34.61538461538461
Four Knights Game Spanish Variation Classical Variation 5.O O d6 6.d4 exd4 7.Nxd4,26,48.57692307692308,61.53846153846154
Pirc Defense Maroczy Defense 3.dxe5,26,58.0,42.30769230769231
French Defense Advance Paulsen Milner Barry Gambit...7.cxd4 Bd7 8.O O Nxd4,26,47.57692307692308,50.0
Giuoco Piano Game Evans Accepted McDonnell Defense 6.O O d6 7.d4 exd4,25,92.64,44.0
Slav Defense Modern Line 3...Nf6,25,538.72,20.0
Modern Defense Gurgenidze Variation 3.f4 d5 4.e5 h5 5.Nf3,25,454.72,28.000000000000004
Modern Defense with 1 e4...3.Nf3 d6 4.Be2 Nd7,25,43.68,32.0
Benoni Defense Czech Variation 4.Nc3 d6,25,145.28,28.000000000000004
Indian Game 2.Bf4 e6 3.e3 d5,25,151.92,16.0
French Defense Schlechter Variation 3...c5 4.exd5 exd5 5.Nf3,25,96.24,36.0
Nimzowitsch Defense Declined Williams Variation 3.d4 Nf6 4.Nc3 g6 5.d5,25,151.48,36.0
Sicilian Defense Taimanov Bastrikov Variation 6.f4 a6,25,434.04,48.0
Sicilian Defense Open 3...cxd4 4.Nxd4,25,856.68,28.000000000000004
French Defense Knight Variation Wing Gambit,25,31.76,40.0
Kings Indian Defense Samisch Normal Defense 6.Be3 a6 7.Nge2 Nbd7,25,28.96,36.0
Italian Game Hungarian Defense 4.O O d6,25,487.52,20.0
Philidor Defense Exchange Variation,25,60.88,40.0
Alekhines Defense Scandinavian Variation 3.e5,25,100.28,36.0
Van Geet Opening Reversed Nimzowitsch Variation 2.b3,25,423.16,32.0
Scandinavian Defense Modern Variation 3.Nf3,25,53.0,48.0
Pirc Defense 2.d4 c6 3.Nc3,25,478.08,36.0
Old Benoni Defense...4.Nf3 d6 5.Nc3 Nf6,25,154.92,32.0
Scotch Game Dubois Reti Max Lange Attack Accepted,25,75.88,48.0
English Opening Mikenas Carls Variation 3...d6 4.d4 Be7,25,387.04,40.0
Kings Gambit Accepted Fischer Defense,25,78.88,28.000000000000004
English Opening Symmetrical Variation 2.Nf3 Nc6 3.d4 cxd4,25,245.88,28.000000000000004
Pirc Defense Main Line Austrian Kurajica Variation 6...b6,25,46.4,48.0
Sicilian Defense Cowboy Attack 2...Nc6 3.Bb2,25,183.64,16.0
Kings Indian Attack Yugoslav Variation 3.Bg2 e6,25,481.2,28.000000000000004
Ruy Lopez Opening Morphy Defense Neo Arkhangelsk Variation 6.Nxe5 Nxe5 7.d4,25,95.36,52.0
Caro Kann Defense Classical Variation 5.Ng3 Bg6 6.h4,25,42.28,48.0
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4,25,105.16,36.0
Queens Gambit,25,506.76,36.0
French Defense Advance Steinitz Variation 4...Nc6 5.Nf3 Bxc5 6.Bd3,25,76.84,32.0
Queens Gambit Declined Chigorin Janowski Variation,25,114.08,20.0
Queens Pawn Opening Polish Spassky Gambit 3.Bd3,24,812.0,33.33333333333333
Slav Defense 3.e3 Nf6,24,472.5,29.166666666666668
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6 6.Bb3,24,28.0,54.166666666666664
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6 6.Nbd2,24,451.2916666666667,37.5
Pirc Defense Main Line Austrian Weiss Variation 6...Nbd7,24,47.5,41.66666666666667
Nimzowitsch Defense Declined 2...Nf6 3.e5 Nd5,24,86.45833333333333,20.833333333333336
London System 3...c6 4.e3,24,91.70833333333333,16.666666666666664
Bishops Opening Berlin Vienna Hybrid Variation 4...Bc5 5.f4 d6,24,100.5,25.0
Polish Opening 1...e5 2.Bb2,24,60.291666666666664,41.66666666666667
French Defense Queens Knight Variation 2...d5,24,12.5,79.16666666666666
French Defense Exchange Variation 3...exd5 4.Nc3,24,84.25,50.0
Sicilian Defense Open 3...cxd4 4.c3 dxc3,24,469.625,37.5
Alekhines Defense Samisch Attack 3...e6,24,64.66666666666667,41.66666666666667
Italian Game Knight Attack Polerio Bishop Check Bogoljubov Variation,24,77.70833333333333,41.66666666666667
Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3 Be7 6.Bd3,24,82.08333333333333,41.66666666666667
Pirc Defense Classical Schlechter Variation 5...O O,24,40.333333333333336,45.83333333333333
Indian Game Tartakower Defense 3.Nc3,24,506.5833333333333,45.83333333333333
Pirc Defense 2.Nc3 Nf6 3.f4 g6,24,96.41666666666667,29.166666666666668
Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4 c6 5.Bc4,24,826.2083333333334,20.833333333333336
English Opening Four Knights Kingside Fianchetto Line 4...Bc5 5.Bg2 d6,24,429.5,29.166666666666668
Sicilian Defense Kramnik Variation 3...Nc6 4.Nc3 Nf6,24,119.66666666666667,33.33333333333333
Indian Game East Indian Colle System 4...d6,24,44.0,33.33333333333333
Italian Game Two Knights Modern Bishops Opening 4...h6,24,114.125,25.0
Petrovs Defense 3.d3 Nc6 4.c3,24,47.25,41.66666666666667
Caro Kann Defense Breyer Variation 2...d5,24,504.0416666666667,45.83333333333333
Kings Indian Defense Fianchetto Yugoslav Panno System 6...Nbd7 7.Nc3 c5 8.d5,24,485.2916666666667,16.666666666666664
Four Knights Game Glek Variation,24,47.208333333333336,45.83333333333333
Vienna Game Main Line 4.fxe5,23,54.73913043478261,56.52173913043478
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6 4.Bxc6 bxc6,23,62.78260869565217,30.434782608695656
French Defense St George Defense 3.Nf3 b5,23,94.17391304347827,13.043478260869565
Benoni Defense Modern Variation 4.Nc3 exd5,23,58.69565217391305,30.434782608695656
Alapin Sicilian Defense 2...Nc6 3.Nf3 Nf6,23,101.78260869565217,39.130434782608695
Slav Defense Modern Geller Gambit 5...b5,23,96.52173913043478,39.130434782608695
Slav Defense Exchange Variation...4.Nc3 Nf6 5.Bf4 Nc6 6.e3,23,97.78260869565217,34.78260869565217
Queens Pawn Opening 1...d5 2.e3 Nf6 3.c4,23,1206.695652173913,26.08695652173913
Sicilian Defense Taimanov Variation 5.Nc3 Bb4,23,464.2173913043478,30.434782608695656
Kings Indian Defense Normal Variation 4.e4 d6 5.Nf3 O O 6.h3,23,478.95652173913044,26.08695652173913
Pirc Defense Main Line Austrian Weiss Variation 6...Nc6 7.O O Bg4,23,77.21739130434783,39.130434782608695
Four Knights Game 4.Be2 Bb4,23,150.56521739130434,26.08695652173913
Closed Sicilian Defense Grand Prix Attack...4.Nf3 Bg7 5.Bc4 d6,23,57.17391304347826,43.47826086956522
Closed Sicilian Defense 2...e6,23,512.3913043478261,43.47826086956522
Modern Defense Three Pawns Attack 3...d6 4.Nf3 Nf6,23,61.78260869565217,43.47826086956522
Queens Gambit Declined Exchange Variation 4...exd5,23,178.34782608695653,47.82608695652174
Modern Defense with 1 d4...3.Nf3 d6 4.e4 Nf6,23,43.65217391304348,39.130434782608695
Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6 5.Nbd2,22,138.72727272727272,22.727272727272727
Alekhines Defense Maroczy Variation...3.Nd2 e5 4.Ngf3 Nc6,22,555.0454545454545,27.27272727272727
Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 g6,22,1570.4545454545455,45.45454545454545
Closed Sicilian Defense Grand Prix Attack 3...e6 4.Nf3 a6 5.d4,22,54.68181818181818,36.36363636363637
English Opening Anglo Indian Queens Knight Variation...3.e4 e5 4.Nf3 d6,22,511.8181818181818,40.909090909090914
Scotch Game 3...exd4 4.Nxd4 Nxd4,22,1379.5454545454545,31.818181818181817
Scotch Game Goring Main Line 6.Bc4 d6,22,552.0909090909091,31.818181818181817
Center Game Accepted Paulsen Berger Variation 5.Nc3 Bb4,22,105.86363636363636,31.818181818181817
Kings Gambit Declined Falkbeer Accepted Nimzowitsch Marshall Countergambit 4.Nc3 exf4,22,37.68181818181818,54.54545454545454
Kings Gambit Accepted Bishops Gambit Cozio Bogoljubov Variation 4...c6,22,51.90909090909091,50.0
Scotch Game Scotch Gambit Dubois Reti Advance Kingside Variation,22,84.31818181818181,36.36363636363637
Old Benoni Defense Benoni Indian Defense 3.Nc3 e6 4.e4,22,51.54545454545455,36.36363636363637
Pirc Defense Lions Jaw Variation 3...d5 4.e5 Nfd7 5.f4,22,84.22727272727273,50.0
Sicilian Defense French Variation...4.Bg2 Nf6 5.Nc3 d6,22,86.4090909090909,59.09090909090909
Nimzowitsch Larsen Attack Indian Variation 2.Bb2 g6 3.g3 Bg7,22,102.31818181818181,40.909090909090914
Ruy Lopez Opening Berlin Defense...6.O O Bg7 7.Nbd2 O O,22,67.31818181818181,27.27272727272727
Pirc Defense Maroczy Defense 3.dxe5 dxe5 4.Qxd8 Kxd8,22,29.40909090909091,31.818181818181817
Kings Indian Defense Orthodox Positional Defense 8.Be3 Re8 9.d5,22,42.0,27.27272727272727
Sicilian Defense Hyperaccelerated Dragon Variation...5.cxd4 d5 6.e5 Nc6 7.Bb5,22,56.5,45.45454545454545
Indian Game East Indian Colle System 4...O O,22,19.727272727272727,31.818181818181817
French Defense Advance Variation 3...c5 4.c3 Qb6 5.Nf3,22,34.27272727272727,50.0
Nimzowitsch Defense 2.d4,22,38.90909090909091,54.54545454545454
Trompowsky Attack,22,21.545454545454547,50.0
Alekhines Defense Maroczy Variation,22,144.5909090909091,36.36363636363637
Queens Pawn Opening English Defense 3.Nc3 Bb7 4.e4,22,99.31818181818181,31.818181818181817
Queens Pawn Opening Polish Defense 2.e4,22,553.8181818181819,27.27272727272727
Ponziani Opening Jaenisch Counterattack 4.d4 Nxe4 5.d5 Nb8 6.Nxe5,22,536.1818181818181,40.909090909090914
Reti Opening 1...d5 2.e3 c6,22,41.13636363636363,63.63636363636363
Indian Game Polish Variation,21,88.0952380952381,19.047619047619047
Indian Game Spielmann Indian Variation...4.Nxd4 e5 5.Nb3 d5 6.Bg2,21,35.0,42.857142857142854
Modern Defense with 1 e4...3.Nf3 d6 4.Bc4 a6,21,70.52380952380952,28.57142857142857
Modern Defense Standard Line...6.Bd3 Bb7 7.Nf3 Nd7,21,29.952380952380953,38.095238095238095
Slav Defense Exchange Variation 3...cxd5 4.Bf4,21,52.04761904761905,38.095238095238095
Polish Opening,21,211.14285714285714,28.57142857142857
Queens Pawn Opening Zukertort Chigorin Variation 3.e3 Bg4,21,48.76190476190476,42.857142857142854
Kings Pawn Opening Kings Knight Gunderam Defense 3.Nc3 c6 4.d4,21,512.5238095238095,28.57142857142857
Ponziani Opening Jaenisch Counterattack 4.d4,21,84.66666666666667,28.57142857142857
Sicilian Defense Anti Qxd4 Move Order 4.Nc3,21,227.57142857142858,38.095238095238095
Kings Gambit Accepted Kings Knight Gambit 3...g5 4.Bc4,21,538.4761904761905,38.095238095238095
Sicilian Defense French Variation...4.exd5 exd5 5.d4 Nf6 6.Bg2,21,68.71428571428571,42.857142857142854
Caro Kann Defense Advance Van der Wiel Dreyev Defense 5.Nf3 e6,21,96.47619047619048,28.57142857142857
Sicilian Defense...5.Bg2 Bg7 6.O O O O,21,49.095238095238095,19.047619047619047
Birds Opening...2.Nf3 g6 3.e3 Bg7,21,38.333333333333336,38.095238095238095
Van Geet Opening Reversed Nimzowitsch Napoleon Attack,21,44.523809523809526,57.14285714285714
Vienna Game Falkbeer Vienna Gambit 3...d6,21,141.76190476190476,33.33333333333333
Modern Defense Gurgenidze Variation,21,63.38095238095238,42.857142857142854
Petrovs Defense Three Knights Game 3...Bb4 4.Bc4 d6,21,124.61904761904762,28.57142857142857
Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6 5.O O,21,498.76190476190476,33.33333333333333
Scotch Game Dubois Reti Max Lange Attack 6.e5,21,504.23809523809524,38.095238095238095
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 Nc6 6.Bd2,21,32.38095238095238,57.14285714285714
Alekhines Defense Normal Variation 3.Bc4 Nb6,21,173.0,23.809523809523807
Caro Kann Defense Accelerated Panov Attack...4.cxd5 Qxd5 5.Nc3 Qd8,21,73.47619047619048,38.095238095238095
Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bf4 d6 6.e3,21,55.23809523809524,28.57142857142857
Sicilian Defense Hyperaccelerated Dragon Variation 3.c4 Nc6,21,502.3809523809524,23.809523809523807
Ruy Lopez Opening Birds Defense 4.Nxd4 exd4,21,501.04761904761904,38.095238095238095
French Defense Knight Variation Wing Gambit 4...cxb4 5.d4 Nc6,21,49.80952380952381,52.38095238095239
Slav Defense 3.e3 Bf5 4.cxd5 cxd5,21,73.76190476190476,23.809523809523807
Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation...4.Qxd4 Nf6 5.e5 Nc6,20,57.4,50.0
Kings Gambit Declined Classical Svenonius Variation,20,39.85,45.0
Caro Kann Defense Panov Attack...5.Nc3 e6 6.Nf3 Be7 7.Bg5,20,1089.75,30.0
